,Yr_Mo_Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
5728,1976-09-07,4.75,4.75,3.96,1.29,1.58,2.13,4.38,0.54,0.58,1.13,4.67,8.96
5729,1976-09-08,10.13,9.33,9.46,7.04,9.62,8.75,13.17,10.34,11.04,9.83,18.25,23.0
5730,1976-09-09,24.54,20.0,20.5,15.09,16.08,13.17,21.25,12.96,16.21,17.37,21.54,35.13
5731,1976-09-10,15.12,13.67,10.29,5.17,11.83,8.04,10.54,7.25,9.96,7.38,16.54,22.34
5732,1976-09-11,23.33,22.37,22.67,13.29,17.83,15.04,20.54,14.83,15.37,18.88,25.12,32.08
5733,1976-09-12,17.33,13.17,22.21,8.96,11.25,8.54,12.33,6.04,10.46,10.58,11.46,18.08
5734,1976-09-13,8.71,8.25,5.71,2.13,9.71,5.21,6.71,6.25,8.0,5.13,12.75,18.12
5735,1976-09-14,20.83,17.29,20.62,9.67,14.37,11.21,12.17,11.04,12.33,12.29,19.25,29.63
5736,1976-09-15,12.08,7.5,14.12,6.04,8.08,7.0,6.58,3.63,7.92,7.96,10.34,18.12
5737,1976-09-16,5.66,5.54,5.33,1.63,4.29,1.29,3.08,0.42,2.5,1.79,4.75,8.17
5738,1976-09-17,12.21,10.46,8.71,4.17,11.71,9.04,4.42,5.54,8.04,6.46,9.42,12.42
5739,1976-09-18,7.21,6.92,8.33,4.38,7.21,7.38,5.66,3.92,8.92,5.54,7.67,15.83
5740,1976-09-19,12.83,14.21,13.37,7.0,11.25,10.0,9.75,7.58,12.71,8.25,12.79,18.88
5741,1976-09-20,11.79,14.58,10.17,6.58,14.21,8.75,7.25,8.04,12.25,10.71,15.92,15.87
5742,1976-09-21,6.25,6.38,6.67,1.83,4.17,3.79,3.21,2.17,4.63,3.46,8.71,6.92
5743,1976-09-22,5.21,6.92,2.88,1.13,4.12,2.37,1.63,1.13,3.0,1.13,4.33,5.54
5744,1976-09-23,17.04,16.0,13.88,6.17,15.04,9.62,6.34,10.96,10.71,6.46,11.67,18.08
5745,1976-09-24,13.59,14.04,14.71,7.71,12.12,11.46,15.92,14.79,14.54,11.25,17.5,28.96
5746,1976-09-25,10.92,12.58,5.88,3.67,8.42,6.42,10.13,7.17,10.34,9.92,15.34,33.17
5747,1976-09-26,11.63,11.0,9.42,3.83,7.41,6.38,8.17,5.66,9.62,5.88,7.33,19.08
5748,1976-09-27,11.25,9.5,11.17,4.71,9.38,6.83,7.04,9.08,9.59,4.67,10.88,16.71
5749,1976-09-28,13.08,12.38,11.04,4.83,10.96,8.29,7.71,7.71,10.5,5.0,9.38,14.75
5750,1976-09-29,13.5,9.54,7.83,3.37,10.75,5.88,6.96,9.0,8.92,5.63,11.83,8.79
5751,1976-09-30,8.79,8.5,9.38,3.13,6.75,4.83,5.25,3.83,7.83,3.37,6.71,6.92
5752,1976-10-01,10.96,6.71,10.41,4.63,7.58,5.04,5.04,5.54,6.5,3.92,6.79,5.0
5753,1976-10-02,12.38,7.58,7.5,3.92,6.34,4.04,2.67,3.5,4.79,3.17,7.38,10.13
5754,1976-10-03,12.38,10.63,12.08,6.34,11.21,8.67,8.96,8.75,10.75,9.0,14.37,15.83
5755,1976-10-04,10.21,9.33,5.17,2.96,9.59,6.13,5.41,5.41,6.38,2.5,11.87,11.17
5756,1976-10-05,22.04,20.71,17.46,10.21,18.25,13.62,11.54,16.29,13.62,12.5,21.54,21.46
5757,1976-10-06,21.62,20.67,19.95,12.96,23.09,17.12,19.21,21.5,19.87,21.92,34.83,36.51
5758,1976-10-07,16.33,13.08,12.12,5.75,11.96,8.58,7.71,6.42,7.46,5.88,12.0,16.58
5759,1976-10-08,8.29,6.34,6.29,2.79,5.91,5.29,3.04,4.46,6.04,5.33,8.0,11.54
5760,1976-10-09,5.66,6.21,7.54,1.38,6.58,5.75,1.63,7.92,5.37,6.08,14.67,15.12
5761,1976-10-10,11.12,13.04,10.29,6.04,12.21,10.29,7.41,11.54,10.79,11.42,19.58,19.25
5762,1976-10-11,17.16,14.71,10.67,5.5,11.96,7.92,5.29,9.79,9.38,8.38,13.17,13.5
5763,1976-10-12,8.63,7.41,9.0,6.96,8.58,7.25,8.33,7.0,9.08,9.25,11.96,21.12
5764,1976-10-13,7.92,7.29,5.88,2.5,7.79,4.63,2.25,4.5,5.21,3.13,8.79,11.46
5765,1976-10-14,28.08,16.0,26.83,13.88,15.59,12.08,13.83,9.71,12.0,12.42,12.12,16.54
5766,1976-10-15,15.59,10.41,12.83,10.25,10.96,10.67,14.83,8.42,11.58,13.62,12.79,27.08
5767,1976-10-16,12.92,12.54,10.37,3.63,10.54,7.58,4.88,5.29,5.58,4.88,7.21,11.42
5768,1976-10-17,13.96,9.67,14.79,6.79,9.54,10.08,13.5,9.29,11.04,12.5,9.83,22.5
5769,1976-10-18,8.63,4.0,7.71,2.04,5.46,4.08,1.54,2.46,4.38,3.63,4.58,18.46
5770,1976-10-19,9.0,12.08,4.58,0.42,9.71,5.29,2.42,5.71,5.5,4.83,9.87,12.75
5771,1976-10-20,16.38,13.62,9.5,3.0,11.75,6.5,6.96,6.5,5.13,6.42,14.5,8.87
5772,1976-10-21,14.46,13.67,13.59,5.37,14.17,8.29,9.17,9.79,10.71,11.17,19.5,17.88
5773,1976-10-22,9.62,5.09,8.79,2.83,7.92,5.5,6.04,3.75,6.79,6.67,8.79,16.08
5774,1976-10-23,11.87,7.33,10.58,5.17,7.67,5.91,6.21,5.66,6.71,6.83,9.42,13.42
5775,1976-10-24,6.08,3.04,5.5,1.21,3.92,4.5,1.92,0.63,3.29,4.12,8.25,14.62
5776,1976-10-25,4.58,1.79,7.5,1.42,0.87,0.83,0.92,0.17,1.46,3.13,7.12,6.17
5777,1976-10-26,12.79,12.58,7.25,2.17,10.04,5.21,2.58,6.04,5.37,3.88,9.59,7.5
5778,1976-10-27,7.87,6.34,7.08,2.46,7.38,5.96,6.54,9.13,6.83,6.38,13.08,17.58
5779,1976-10-28,9.71,3.83,10.08,2.75,2.88,1.83,2.58,2.42,2.67,4.46,5.37,8.71
5780,1976-10-29,12.79,5.83,14.67,5.66,4.79,4.96,6.71,4.83,6.13,7.54,9.17,11.87
5781,1976-10-30,10.71,3.25,13.79,4.5,4.79,2.33,4.46,2.92,4.29,5.83,3.5,9.25
5782,1976-10-31,15.5,11.96,10.04,5.96,12.17,8.17,4.21,9.59,9.42,10.13,17.33,18.05
5783,1976-11-01,13.96,15.67,10.29,6.46,12.79,9.08,10.0,9.67,10.21,11.63,23.09,21.96
5784,1976-11-02,12.71,15.04,8.83,4.79,11.34,8.83,11.79,7.75,9.71,9.59,18.88,18.71
5785,1976-11-03,9.21,8.12,6.17,2.96,7.46,7.5,7.54,6.0,8.17,7.92,15.16,20.0
5786,1976-11-04,10.46,12.29,9.33,4.75,9.92,9.08,5.96,7.87,9.04,8.63,15.41,18.63
5787,1976-11-05,17.37,15.5,11.38,5.96,13.25,9.17,9.62,8.71,11.54,12.92,18.58,19.25
5788,1976-11-06,15.37,12.29,10.29,4.46,12.21,10.46,5.17,9.33,9.75,10.5,12.46,16.21
5789,1976-11-07,10.83,10.41,7.79,2.54,9.83,8.29,8.08,6.67,6.71,7.33,11.29,15.67
5790,1976-11-08,9.79,9.13,6.17,1.71,8.58,8.04,5.33,7.33,5.71,7.87,10.34,17.88
5791,1976-11-09,7.0,4.29,4.33,0.75,4.88,4.08,5.75,2.17,1.87,3.75,11.25,13.21
5792,1976-11-10,6.13,5.79,4.88,1.33,4.79,6.04,8.38,1.63,3.58,4.21,7.71,13.5
5793,1976-11-11,3.5,2.83,3.04,0.13,2.88,3.08,4.96,1.08,0.58,0.92,7.25,8.71
5794,1976-11-12,6.29,1.79,9.38,1.75,0.25,0.83,8.83,0.0,0.92,1.42,1.92,6.0
5795,1976-11-13,7.75,9.5,4.88,0.21,5.5,5.66,6.58,3.29,2.67,4.29,7.54,9.75
5796,1976-11-14,15.21,9.17,13.33,6.21,8.83,10.17,11.38,5.91,10.0,8.83,8.42,18.63
5797,1976-11-15,10.88,14.09,9.87,4.17,8.12,10.13,8.29,8.75,8.04,9.13,20.41,19.5
5798,1976-11-16,9.67,6.42,10.71,3.79,1.58,3.96,8.63,1.5,3.17,3.88,5.54,9.96
5799,1976-11-17,10.96,13.92,11.38,4.25,9.54,8.67,7.41,9.79,7.79,9.92,16.0,17.54
5800,1976-11-18,9.79,6.87,10.5,3.79,2.71,5.66,7.5,4.5,6.17,4.04,7.38,8.25
5801,1976-11-19,6.21,3.92,5.5,0.54,1.92,0.96,2.17,0.87,0.17,1.21,2.96,4.38
5802,1976-11-20,5.66,2.71,6.5,1.0,0.17,0.67,3.71,0.08,0.79,1.92,3.71,9.29
5803,1976-11-21,7.5,1.42,9.59,1.79,1.29,2.75,8.46,1.54,2.25,5.54,6.38,14.33
5804,1976-11-22,7.62,3.92,9.38,2.5,3.46,3.46,7.83,2.37,2.88,5.75,6.46,12.42
5805,1976-11-23,9.87,3.96,6.87,1.42,3.08,2.92,8.54,1.75,3.21,4.29,6.08,12.0
5806,1976-11-24,7.75,2.96,6.25,1.79,4.29,6.83,11.21,5.13,6.0,7.21,13.96,17.75
5807,1976-11-25,17.46,15.25,12.17,5.83,9.17,11.0,13.04,12.42,11.71,13.83,22.54,22.17
5808,1976-11-26,18.0,16.38,15.92,8.71,13.0,12.38,16.75,12.04,13.0,14.21,16.71,17.04
5809,1976-11-27,20.46,19.38,16.0,10.58,16.08,14.09,15.5,13.67,13.92,15.71,25.75,24.87
5810,1976-11-28,16.38,19.29,15.16,8.71,18.16,13.33,21.84,12.83,13.92,15.0,28.79,29.75
5811,1976-11-29,13.46,10.83,11.21,4.25,10.37,8.38,13.21,5.37,9.29,9.54,16.21,20.41
5812,1976-11-30,11.63,10.17,8.96,3.75,8.33,5.29,8.29,3.71,4.54,4.38,8.87,12.79
5813,1976-12-01,13.46,16.42,9.21,4.54,10.75,8.67,10.88,4.83,8.79,5.91,8.83,13.67
5814,1976-12-02,13.08,13.46,9.54,3.33,7.41,6.13,10.0,3.75,4.88,5.04,10.58,11.29
5815,1976-12-03,12.12,12.62,7.5,1.96,6.54,4.17,5.75,1.08,3.08,2.75,6.58,8.17
5816,1976-12-04,10.29,9.62,9.21,1.5,3.5,2.67,11.0,0.63,3.63,4.67,4.04,8.87
5817,1976-12-05,16.88,13.37,14.42,5.33,11.5,9.04,11.83,6.83,8.83,7.67,12.75,15.29
5818,1976-12-06,21.12,22.71,15.96,8.54,19.08,12.71,16.75,11.17,13.17,13.79,18.08,18.88
5819,1976-12-07,16.0,18.05,13.37,6.96,14.09,11.79,15.46,5.04,11.38,9.5,9.54,14.92
5820,1976-12-08,12.21,8.75,8.12,3.83,7.08,5.88,10.75,4.12,7.08,6.75,11.5,18.91
5821,1976-12-09,4.54,3.0,3.71,0.17,4.71,3.29,7.25,0.75,1.33,4.08,3.92,16.66
5822,1976-12-10,4.46,2.17,4.54,0.58,1.87,2.5,9.0,0.37,2.04,4.17,4.79,11.92
5823,1976-12-11,4.58,8.54,3.17,0.0,4.83,5.33,2.71,2.62,1.5,2.42,8.79,11.08
5824,1976-12-12,12.92,11.96,4.58,0.33,6.04,4.17,1.21,2.88,0.92,1.75,6.21,8.92
5825,1976-12-13,20.21,16.83,10.5,4.0,11.87,8.75,1.21,4.79,5.79,5.04,8.0,11.17
5826,1976-12-14,15.92,14.29,12.71,4.08,11.29,8.54,5.33,6.58,7.67,7.83,7.5,12.33
5827,1976-12-15,14.17,10.71,14.58,4.04,8.25,7.17,5.66,3.75,6.42,5.63,3.46,14.12
5828,1976-12-16,7.62,8.08,10.92,2.33,8.96,6.87,6.63,6.42,6.29,5.41,7.75,14.62
5829,1976-12-17,8.29,4.67,9.38,0.67,4.12,2.92,5.63,2.83,3.67,3.75,8.38,15.96
5830,1976-12-18,14.0,8.58,14.67,4.21,6.71,4.58,9.92,4.88,6.83,7.58,7.0,14.29
5831,1976-12-19,9.79,3.54,8.54,3.37,6.13,2.58,3.17,2.92,3.42,6.42,2.88,17.21
5832,1976-12-20,7.54,1.58,6.5,1.96,2.46,0.96,6.21,0.33,2.67,2.37,1.08,4.58
5833,1976-12-21,8.87,9.59,8.75,2.37,10.58,4.58,6.5,7.04,4.25,2.92,9.46,9.0
5834,1976-12-22,12.25,9.04,12.0,4.88,9.92,8.63,9.71,8.79,8.21,10.08,10.67,21.42
5835,1976-12-23,12.38,11.38,12.92,3.58,9.75,8.38,6.63,8.63,7.5,6.67,8.29,17.96
5836,1976-12-24,13.83,12.42,11.96,3.29,7.33,8.04,8.25,8.04,8.0,7.29,7.96,15.09
5837,1976-12-25,9.59,6.13,14.83,4.38,5.75,4.96,5.96,3.92,5.0,4.88,4.67,12.0
5838,1976-12-26,8.21,6.34,9.08,1.38,0.75,0.79,6.5,1.21,2.08,3.21,0.67,11.92
5839,1976-12-27,9.04,6.21,7.87,2.83,4.79,6.96,11.67,4.42,7.38,8.58,14.5,23.42
5840,1976-12-28,9.62,5.96,13.59,3.71,3.83,4.29,7.58,4.71,5.71,5.54,8.46,16.58
5841,1976-12-29,23.83,16.38,17.16,7.25,13.08,12.38,12.33,11.71,13.83,16.04,13.37,23.33
5842,1976-12-30,15.34,11.46,16.04,5.83,8.67,8.29,9.67,2.67,8.71,8.46,6.17,15.5
5843,1976-12-31,8.67,8.83,9.38,3.67,5.37,4.58,7.92,1.79,4.46,4.38,6.38,15.67
5844,1977-01-01,20.04,11.92,20.25,9.13,9.29,8.04,10.75,5.88,9.0,9.0,14.88,25.7
5845,1977-01-02,9.75,1.54,12.54,1.83,3.79,2.75,9.46,1.21,2.33,4.58,8.25,12.38
5846,1977-01-03,13.21,16.66,9.25,1.71,9.46,8.17,7.87,8.96,7.75,7.21,22.25,21.59
5847,1977-01-04,20.12,15.92,18.91,6.75,10.25,11.83,15.41,14.09,12.83,14.71,20.5,27.16
5848,1977-01-05,12.5,9.5,12.04,4.67,9.25,6.87,11.5,8.0,8.33,9.75,13.33,18.08
5849,1977-01-06,5.09,0.96,6.87,0.37,1.79,2.0,8.04,1.54,4.12,5.58,10.08,17.88
5850,1977-01-07,5.29,3.0,6.67,1.67,4.25,3.54,8.04,1.54,6.58,6.34,8.29,16.46
5851,1977-01-08,8.54,6.46,8.25,4.42,8.04,6.08,11.38,6.5,9.67,8.08,13.0,17.16
5852,1977-01-09,19.92,16.0,9.96,9.79,17.12,10.96,12.71,11.42,12.08,11.08,20.12,20.96
5853,1977-01-10,18.16,13.59,16.46,9.38,12.17,8.67,10.75,10.21,8.54,10.96,22.08,31.75
5854,1977-01-11,12.12,10.37,13.17,4.25,5.13,3.17,7.62,4.75,3.54,3.58,12.75,15.09
5855,1977-01-12,7.79,1.75,7.54,1.21,5.54,1.42,4.96,2.88,1.87,1.67,7.17,11.04
5856,1977-01-13,26.92,19.12,24.96,14.09,18.46,13.59,17.04,12.62,12.58,14.17,13.79,22.95
5857,1977-01-14,25.84,15.79,24.54,15.0,16.66,13.5,22.08,9.67,14.58,21.04,18.38,34.29
5858,1977-01-15,17.75,11.79,14.42,10.41,11.04,9.79,11.75,6.34,8.63,9.92,12.04,17.96
5859,1977-01-16,8.04,5.5,6.46,1.29,3.63,1.67,7.17,1.75,2.79,4.0,3.54,14.0
5860,1977-01-17,19.46,18.05,15.12,6.0,12.87,10.96,9.21,10.04,8.21,8.58,12.12,16.08
5861,1977-01-18,11.42,8.21,15.37,7.08,9.92,11.58,14.83,9.0,10.83,14.09,11.25,24.25
5862,1977-01-19,14.58,17.62,10.25,5.58,10.63,9.83,7.17,10.54,8.67,10.5,16.17,17.79
5863,1977-01-20,22.37,15.09,22.5,13.88,15.83,16.62,17.12,14.37,16.54,18.5,15.46,26.12
5864,1977-01-21,15.29,10.88,15.34,9.42,12.54,13.04,14.79,10.71,14.67,18.75,11.83,27.04
5865,1977-01-22,3.92,6.83,5.96,0.58,4.0,4.88,4.63,5.5,4.79,7.38,10.13,17.88
5866,1977-01-23,4.67,8.75,4.08,0.92,4.58,5.54,2.04,4.29,3.5,4.42,10.75,12.71
5867,1977-01-24,15.5,14.75,14.46,7.71,12.58,11.87,10.34,11.0,11.63,13.04,15.34,19.0
5868,1977-01-25,16.71,10.96,13.59,6.96,11.0,9.29,10.88,6.67,10.96,12.33,6.83,15.79
5869,1977-01-26,8.5,11.83,7.71,2.5,6.38,5.66,4.96,2.96,4.75,4.75,6.13,7.5
5870,1977-01-27,8.75,6.5,11.83,7.41,11.25,11.38,12.17,12.71,12.17,10.71,13.92,22.95
5871,1977-01-28,9.29,11.17,15.96,6.0,9.0,8.29,8.58,8.08,8.87,9.17,8.63,14.09
5872,1977-01-29,6.21,6.08,8.29,2.83,2.92,3.25,2.54,2.29,2.0,3.37,6.04,11.58
5873,1977-01-30,17.62,12.04,13.04,5.25,10.08,11.04,12.79,6.75,12.0,9.0,7.5,15.71
5874,1977-01-31,10.17,3.08,9.92,4.33,4.5,2.88,4.75,1.29,1.87,2.92,3.54,10.79
5875,1977-02-01,11.83,9.71,11.0,4.25,8.58,8.71,6.17,5.66,8.29,7.58,11.71,16.5
5876,1977-02-02,16.38,13.33,15.54,8.79,11.12,10.75,9.21,9.25,11.21,11.34,12.46,17.75
5877,1977-02-03,14.21,14.04,13.88,7.46,11.67,11.58,18.29,9.5,12.67,12.92,16.08,20.04
5878,1977-02-04,13.88,15.09,12.17,4.0,11.0,10.88,10.5,7.46,9.33,9.17,11.5,15.75
5879,1977-02-05,14.58,14.75,12.67,5.96,10.21,8.71,10.08,7.0,7.83,9.08,13.96,17.83
5880,1977-02-06,19.38,17.79,15.96,6.04,10.75,9.71,7.58,5.79,7.25,5.71,8.25,13.13
5881,1977-02-07,18.75,18.96,15.04,10.0,15.63,12.5,16.66,9.96,12.87,10.58,13.79,14.42
5882,1977-02-08,5.46,8.96,7.62,3.17,6.63,7.83,7.96,3.04,5.88,3.71,4.17,8.79
5883,1977-02-09,9.67,10.5,10.25,4.0,7.0,9.25,9.96,4.75,9.13,6.34,6.21,15.04
5884,1977-02-10,11.75,8.46,10.08,6.34,11.96,9.92,12.25,8.87,10.21,3.58,12.12,27.84
5885,1977-02-11,3.13,2.62,7.08,2.13,3.5,6.34,9.13,3.08,7.25,4.63,7.33,26.25
5886,1977-02-12,6.04,6.83,6.29,1.63,4.17,4.83,5.25,2.92,5.54,6.54,7.04,22.21
5887,1977-02-13,8.12,5.58,9.83,2.17,7.71,6.38,5.46,4.96,6.96,7.75,8.46,12.04
5888,1977-02-14,11.34,9.59,7.46,2.08,7.25,2.92,8.21,1.96,4.29,4.08,7.54,6.83
5889,1977-02-15,13.7,12.21,11.63,4.75,10.13,10.96,11.5,8.08,9.54,8.54,11.83,12.29
5890,1977-02-16,5.58,8.54,6.25,1.13,6.67,6.87,5.91,4.5,6.0,5.79,11.08,12.83
5891,1977-02-17,17.71,15.12,15.59,7.62,14.29,11.75,11.04,10.04,9.5,8.83,11.71,15.87
5892,1977-02-18,11.46,9.67,10.17,5.37,8.75,8.04,15.09,8.21,11.29,12.12,14.21,17.33
5893,1977-02-19,14.42,11.92,10.79,7.12,10.63,10.0,13.04,9.71,11.25,9.83,11.79,12.92
5894,1977-02-20,11.63,10.21,11.25,4.83,8.25,8.83,9.08,7.0,8.63,7.92,9.33,21.59
5895,1977-02-21,9.83,9.87,8.46,2.08,8.33,5.0,3.83,8.96,6.08,10.21,13.5,23.09
5896,1977-02-22,10.17,15.09,10.96,4.58,11.46,9.87,10.96,11.83,9.75,11.34,16.83,19.92
5897,1977-02-23,12.54,15.21,20.62,10.25,14.37,14.37,17.92,13.5,14.75,15.37,17.12,24.37
5898,1977-02-24,8.67,8.87,10.88,5.63,11.46,10.29,17.71,10.92,12.04,13.29,14.37,27.0
5899,1977-02-25,5.5,3.08,13.0,2.13,3.17,6.58,10.46,6.5,7.41,8.67,6.21,14.71
5900,1977-02-26,14.62,14.33,10.04,3.42,11.34,7.58,8.71,8.75,6.46,6.04,9.42,11.63
5901,1977-02-27,25.41,24.79,22.58,11.5,20.41,17.79,17.92,16.62,14.67,12.0,15.79,23.21
5902,1977-02-28,19.67,18.05,19.38,10.46,17.33,15.63,16.71,14.21,14.88,10.96,16.38,20.54
5903,1977-03-01,8.63,14.83,10.29,3.75,6.63,8.79,5.0,8.12,7.87,6.42,13.54,13.67
5904,1977-03-02,12.62,15.34,15.59,7.33,13.04,12.87,13.25,12.21,13.29,13.04,22.46,22.17
5905,1977-03-03,11.12,12.5,12.92,7.29,11.21,10.25,16.71,11.96,14.79,14.29,18.25,23.29
5906,1977-03-04,12.67,11.08,11.54,6.92,11.75,10.79,18.66,13.79,13.92,13.5,17.92,24.92
5907,1977-03-05,8.29,8.08,10.67,2.92,5.91,7.04,11.04,6.83,7.08,8.58,10.67,17.33
5908,1977-03-06,11.87,15.09,11.29,8.25,13.83,12.54,9.42,6.42,12.54,8.96,9.67,12.5
5909,1977-03-07,16.58,15.96,14.92,7.21,13.13,12.5,14.0,11.92,12.12,9.79,15.96,18.79
5910,1977-03-08,26.2,24.0,18.66,13.33,20.5,18.38,17.67,18.54,18.05,19.79,29.29,27.37
5911,1977-03-09,21.17,15.96,15.16,9.83,17.46,13.62,16.88,13.75,14.42,15.5,16.38,21.71
5912,1977-03-10,33.84,26.92,24.41,20.08,23.75,20.58,20.21,18.71,21.92,22.75,23.09,27.58
5913,1977-03-11,14.33,12.42,13.13,7.41,14.92,12.12,14.29,11.12,13.42,13.5,14.62,22.46
5914,1977-03-12,9.79,9.29,10.54,4.12,8.92,7.75,9.67,6.0,8.21,5.63,8.08,13.25
5915,1977-03-13,12.92,11.92,15.29,5.88,9.79,8.63,13.33,8.79,10.46,9.92,11.12,16.13
5916,1977-03-14,17.46,17.79,14.71,7.75,16.38,11.38,16.33,12.29,13.29,12.87,21.04,20.62
5917,1977-03-15,28.33,19.55,22.0,16.79,18.88,15.67,19.79,16.42,18.46,18.21,19.87,26.16
5918,1977-03-16,24.75,18.84,17.25,11.63,15.21,13.21,15.34,14.79,14.88,16.29,22.92,19.75
5919,1977-03-17,27.5,18.75,20.21,14.46,17.0,14.88,18.34,17.5,15.96,17.54,20.88,23.54
5920,1977-03-18,16.79,14.62,14.04,7.33,17.79,13.08,15.41,12.54,12.79,12.17,13.88,15.83
5921,1977-03-19,21.29,15.75,12.12,8.83,14.67,11.38,11.08,12.58,9.54,9.5,14.46,13.62
5922,1977-03-20,16.79,11.83,25.04,8.5,11.83,10.41,17.41,9.21,9.79,10.83,15.75,16.88
5923,1977-03-21,14.54,11.08,28.25,9.75,10.46,8.58,18.21,7.38,10.79,7.71,9.79,14.58
5924,1977-03-22,10.54,8.29,17.71,5.71,6.92,8.08,13.5,7.0,7.29,7.0,8.54,14.46
5925,1977-03-23,9.33,3.96,8.67,2.88,6.54,5.46,12.08,5.13,8.17,7.33,7.92,18.29
5926,1977-03-24,11.58,11.83,4.96,2.79,9.42,6.0,9.71,5.25,6.0,5.66,5.41,10.29
5927,1977-03-25,19.12,19.5,14.62,7.58,17.67,14.25,12.08,12.92,10.58,8.75,12.79,14.04
5928,1977-03-26,14.75,13.67,13.5,7.25,15.21,12.87,12.54,12.25,10.29,6.96,12.04,17.58
5929,1977-03-27,14.5,15.09,30.84,10.41,12.87,12.08,19.33,13.42,12.17,12.87,19.79,24.13
5930,1977-03-28,12.17,8.38,21.34,5.91,6.38,5.37,10.13,5.04,6.34,9.33,6.58,14.67
5931,1977-03-29,8.58,5.5,5.54,2.04,3.58,4.71,7.79,4.54,4.58,5.54,13.67,12.62
5932,1977-03-30,25.04,19.5,20.38,13.13,18.79,16.75,14.12,15.92,16.71,19.17,28.42,29.79
5933,1977-03-31,26.16,22.17,24.08,13.79,21.67,18.41,19.46,19.87,19.46,19.7,26.96,25.12
5934,1977-04-01,21.67,16.0,17.33,13.59,20.83,15.96,25.62,17.62,19.41,20.67,24.37,30.09
5935,1977-04-02,12.17,6.79,10.13,6.17,9.21,8.67,12.33,9.08,9.62,11.29,13.54,22.79
5936,1977-04-03,19.7,12.46,20.04,10.08,13.29,12.25,14.92,11.83,11.67,15.34,20.0,30.04
5937,1977-04-04,12.96,9.21,9.21,5.0,6.17,5.96,9.38,5.41,7.04,7.46,12.25,14.92
5938,1977-04-05,8.63,7.25,7.25,4.33,7.21,7.17,11.17,5.96,7.83,9.46,10.79,16.46
5939,1977-04-06,14.37,13.21,15.04,8.46,11.17,11.38,15.67,10.79,11.34,17.83,18.25,27.54
5940,1977-04-07,18.12,14.71,17.75,7.58,12.25,11.0,13.17,10.0,9.96,15.12,16.33,22.46
5941,1977-04-08,15.75,9.79,10.21,5.91,10.13,8.58,8.63,8.42,8.08,8.33,15.54,13.33
5942,1977-04-09,11.5,9.96,9.79,4.21,7.58,7.62,6.13,4.33,5.63,6.92,6.75,9.62
5943,1977-04-10,17.33,12.83,9.96,9.13,11.67,10.21,13.83,8.33,9.83,10.0,12.46,15.75
5944,1977-04-11,11.96,10.96,11.04,6.04,11.34,10.08,13.04,10.17,10.67,9.17,14.71,15.0
5945,1977-04-12,17.21,15.71,13.62,10.5,18.34,15.54,21.62,16.38,16.62,15.41,18.25,22.21
5946,1977-04-13,19.29,13.42,12.54,10.25,15.29,12.87,18.54,10.83,12.21,16.5,16.46,22.5
5947,1977-04-14,14.79,8.54,10.46,6.83,10.88,8.96,14.12,6.25,9.29,11.34,10.58,17.83
5948,1977-04-15,6.87,6.21,5.88,1.96,2.42,3.5,8.0,2.79,2.67,4.54,8.0,7.41
5949,1977-04-16,11.08,9.75,9.75,3.54,7.21,7.04,8.42,4.92,4.83,5.5,10.37,11.17
5950,1977-04-17,7.08,6.04,14.12,4.04,5.25,5.83,8.58,3.67,5.13,6.96,12.96,12.87
5951,1977-04-18,9.79,9.62,9.17,3.67,8.92,9.13,8.21,6.87,8.0,7.17,7.33,9.79
5952,1977-04-19,8.12,6.67,10.34,2.75,3.92,5.71,7.75,5.21,5.29,6.79,9.17,15.87
5953,1977-04-20,13.13,13.67,14.54,7.21,9.67,10.25,14.29,12.04,12.12,11.04,18.34,15.37
5954,1977-04-21,21.59,19.75,19.7,12.33,15.37,13.17,18.46,16.62,15.34,15.59,22.79,18.63
5955,1977-04-22,20.3,17.58,20.04,12.46,21.25,15.59,26.42,16.33,18.12,18.71,23.75,22.63
5956,1977-04-23,16.96,18.12,14.5,10.63,16.88,12.38,20.25,11.46,12.83,12.0,17.5,20.12
5957,1977-04-24,14.29,13.67,12.54,7.21,10.54,10.04,13.21,9.17,10.29,8.79,14.33,13.08
5958,1977-04-25,17.96,14.96,16.79,9.04,14.21,12.92,14.5,15.87,13.21,16.04,25.21,26.63
5959,1977-04-26,13.7,15.34,9.42,7.83,15.92,10.41,14.37,11.21,11.79,10.75,19.5,21.96
5960,1977-04-27,22.63,17.37,19.87,11.17,15.5,12.38,17.54,7.79,12.25,11.75,16.66,18.54
5961,1977-04-28,16.88,14.54,11.58,7.54,14.37,10.67,14.09,11.58,10.08,10.54,17.62,14.88
5962,1977-04-29,17.33,13.7,11.04,7.58,14.37,10.17,13.79,8.33,10.83,12.79,16.88,21.46
5963,1977-04-30,15.5,10.96,7.04,5.63,11.04,8.67,10.58,7.96,8.29,8.79,17.12,17.29
5964,1977-05-01,6.42,7.12,8.67,3.58,4.58,4.0,6.75,6.13,3.33,4.5,19.21,12.38
5965,1977-05-02,6.63,5.29,10.75,3.42,4.63,3.46,7.41,5.46,4.71,4.12,13.59,10.71
5966,1977-05-03,12.79,7.38,11.58,6.21,7.29,7.21,11.04,6.75,8.29,9.96,10.37,15.83
5967,1977-05-04,8.83,4.25,6.21,2.46,4.79,6.92,8.96,5.41,6.25,9.25,11.38,15.12
